,CustomerID,OfferID
455,19,23101
456,19,23840
457,19,23840
458,19,23900
459,19,23104
460,19,23900
461,19,23884
462,22,21110
463,22,21110
464,22,21110
465,22,20309
466,22,21631
467,22,20309
468,22,21631
469,22,21631
470,11,23300
471,11,23300
472,71,23444
473,71,23304
474,71,23444
475,3,23101
476,3,23101
477,3,23916
478,3,23916
479,3,23840
480,3,23913
481,3,23905
482,3,23905
483,3,23913
484,3,23269
485,3,23905
486,3,23905
487,3,23840
488,3,23900
489,3,23269
490,3,23905
491,3,23905
492,3,23900
493,3,23900
494,3,23900
495,3,23909
496,3,23909
497,3,23101
498,3,23104
499,3,23273
500,3,23104
501,3,23101
502,3,23272
503,3,23270
504,3,23277
505,3,23274
506,3,23277
507,3,23274
508,3,23270
509,3,23272
510,3,23273
511,3,23909
512,3,23098
513,3,23098
514,3,23909
515,3,23916
516,3,23916
517,3,24189
518,3,24187
519,3,24187
520,3,23878
521,3,24189
522,3,23878
523,3,24177
524,3,24187
525,3,24187
526,3,24177
527,3,23278
528,3,24172
529,3,23278
530,3,24187
531,3,24172
532,3,24187
533,3,23925
534,3,16079
535,3,23925
536,3,23925
537,3,23841
538,3,23841
539,3,23925
540,3,23930
541,3,16079
542,3,23838
543,3,23838
544,3,18062
545,3,23830
546,3,23930
547,3,24188
548,3,23937
549,3,18062
550,3,23913
551,3,23913
552,3,23830
553,3,23937
554,3,23938
555,3,23938
556,3,23892
557,3,23892
558,3,23866
559,3,23866
560,3,24188
561,3,24189
562,3,24189
563,3,23878
564,3,23878
565,3,23878
566,3,23878
567,71,23317
568,71,23317
569,71,23317
570,71,23304
571,71,23304
572,151,21036
573,151,23100
574,151,23101
575,151,23101
576,151,23100
577,151,23861
578,151,23861
579,151,23861
580,151,23861
581,151,23861
582,151,23861
583,151,23861
584,163,18016
585,289,12324
586,289,12324
587,289,15599
588,289,15599
589,289,15599
590,289,15599
591,22,21114
592,22,21114
593,289,23931
594,289,23866
595,289,23866
596,289,23931
597,289,15836
598,289,15836
599,289,15836
600,289,15836
601,289,16008
602,289,23930
603,289,23931
604,289,23931
605,289,16008
606,289,16008
607,289,23917
608,289,16008
609,289,23930
610,22,23584
611,19,23905
612,19,23415
613,19,23415
614,22,21631
615,22,21631
616,22,23584
617,22,21632
618,22,22293
619,22,22293
620,22,22293
621,22,21632
622,22,22293
623,22,22293
624,22,22293
625,22,21113
626,22,21113
627,22,20309
628,22,20309
629,22,23934
630,22,22291
631,22,22291
632,22,21631
633,22,21631
634,22,21631
635,22,20309
636,22,20309
637,22,23934
638,22,20309
639,22,20309
640,22,20309
641,71,24242
642,71,24242
643,71,24242
644,71,16115
645,71,24130
646,71,24130
647,71,16115
648,3,23833
649,3,20463
650,3,20463
651,3,23833
652,22,19779
653,22,21034
654,22,19779
655,22,19779
656,22,21034
657,22,19780
658,22,21034
659,22,19780
660,22,21034
661,22,18151
662,22,18151
663,22,18151
664,22,18151
665,22,18151
666,22,18151
667,22,18151
668,311,20617
669,311,20617
670,311,20612
671,311,20612
672,311,20610
673,311,20610
674,311,20610
675,311,20610
676,312,23101
677,312,23834
678,312,23101
679,312,23834
680,22,18151
681,22,18151
682,22,18151
683,311,20610
684,311,20610
685,311,20610
686,311,20610
687,311,20610
688,22,18151
689,22,18151
690,22,18151
691,22,18151
692,22,18151
693,22,18151
694,22,18152
695,22,18152
696,22,16066
697,22,16066
698,22,18151
699,22,19853
700,22,19853
701,22,19853
702,22,18151
703,22,18151
704,22,19778
705,22,19778
706,22,19778
707,22,19778
708,13,20097
709,3,20130
710,3,20130
711,3,20130
712,56,20003
713,56,14414
714,56,14414
715,312,19371
716,312,19371
717,3,20130
718,3,20130
719,71,18481
720,3,24173
721,3,24173
722,22,20309
723,22,20309
724,22,20309
725,22,20309
726,22,19778
727,22,20309
728,11,23861
729,11,23861
730,22,20309
731,22,20309
732,22,20309
733,22,20309
734,22,20309
735,22,20309
736,22,20309
737,22,20309
738,22,20309
739,22,20309
740,22,20309
741,22,20309
742,22,20309
743,22,20309
744,22,23584
745,22,22291
746,22,22291
747,22,20309
748,22,20309
749,22,19698
750,22,19698
751,22,19698
752,11,23861
753,11,23304
754,11,11822
755,11,23304
756,3,24245
757,3,23104
758,3,23104
759,3,24245
760,22,20730
761,22,20730
762,11,11822
763,11,11822
764,11,12739
765,11,12739
766,11,12739
767,22,20309
768,22,20309
769,22,20309
770,22,22293
771,22,21111
772,22,22293
773,22,21111
774,22,20309
775,22,20309
776,22,20730
777,22,20730
778,22,20730
779,22,20309
780,22,20309
781,22,20309
782,22,20309
783,22,20309
784,22,20309
785,22,22291
786,22,23581
787,22,23581
788,22,22291
789,22,21109
790,22,21109
791,22,20309
792,22,20309
793,71,24301
794,71,24301
795,71,24301
796,71,20189
797,71,20189
798,71,24301
799,71,18481
800,71,22658
801,11,20311
802,11,20311
803,11,18014
804,11,18014
805,11,18014
806,11,18014
807,11,18014
808,11,18014
809,11,18014
810,11,18014
811,11,18014
812,11,18014
813,22,21107
814,22,22293
815,22,22293
816,22,21107
817,22,20309
818,22,20309
819,22,20309
820,22,20309
821,22,21632
822,22,20309
823,22,20309
824,22,21632
825,22,21632
826,22,21630
827,22,21630
828,11,16146
829,11,16146
830,11,16146
831,22,22294
832,22,22298
833,22,21622
834,22,20730
835,22,21622
836,22,20730
837,22,21631
838,22,21631
839,22,22294
840,22,22291
841,71,23819
842,71,23819
843,71,22658
844,71,22658
845,71,22658
846,71,22658
847,71,22658
848,71,22658
849,22,22291
850,22,20309
851,22,20309
852,22,21113
853,22,21113
854,22,21113
855,22,20309
856,22,20309
857,22,22291
858,22,20309
859,22,16669
860,22,22291
861,22,21111
862,22,23850
863,22,21109
864,22,20309
865,22,23850
866,22,21109
867,22,21111
868,22,12902
869,22,12902
870,22,16669
871,22,19436
872,22,19436
873,22,22432
874,22,22432
875,22,22905
876,22,22905
877,22,24282
878,22,24282
879,22,12902
880,22,12902
881,22,20309
882,22,21630
883,22,21630
884,22,20309
885,22,21631
886,22,21631
887,11,12020
888,11,12020
889,11,12020
890,11,12020
891,11,12020
892,11,12020
893,11,12020
894,22,20309
895,22,21113
896,22,20309
897,22,20309
898,22,21113
899,22,21113
900,22,21113
901,22,21113
902,22,20309
903,22,20309
904,11,21763
905,11,21763
906,11,21763
907,11,21763
908,11,21763
909,71,15679
910,71,22173
911,71,15679
912,71,20248
913,71,15679
914,71,20248
915,71,22173
916,71,20248
917,71,15679
918,71,23930
919,71,23930
920,313,24299
921,313,15635
922,313,12122
923,313,15635
924,313,12122
925,313,15635
926,313,24299
927,313,12122
928,313,12201
929,313,16146
930,313,20186
931,313,12122
932,313,22876
933,313,16146
934,313,22876
935,313,22126
936,313,22126
937,313,24303
938,313,24303
939,313,24117
940,313,24117
941,313,24303
942,313,22125
943,313,22879
944,313,22125
945,313,22125
946,313,22161
947,313,22875
948,313,22875
949,313,22880
950,313,22880
951,313,24335
952,313,24335
953,313,22161
954,313,22125
955,313,24302
956,313,14413
957,313,19019
958,313,19019
959,313,24302
960,313,22879
961,313,14408
962,313,14408
963,313,14413
964,313,15852
965,313,24303
966,313,24303
967,313,22882
968,313,24303
969,313,16146
970,313,16146
971,313,24303
972,313,24303
973,313,22882
974,313,24303
975,313,24303
976,313,24303
977,313,24303
978,313,15851
979,313,24303
980,313,24303
981,313,24303
982,313,20229
983,313,20229
984,313,24586
985,313,24586
986,313,20135
987,313,20135
988,313,22885
989,313,22885
990,313,24301
991,313,20189
992,313,20189
993,313,24301
994,313,24301
995,313,24301
996,313,24301
997,313,24611
998,313,19727
999,313,19727
1000,313,19475
1001,313,19475
1002,313,12156
1003,313,12156
1004,313,12124
1005,313,12124
1006,313,20003
1007,313,20003
1008,313,20480
1009,313,20480
1010,313,24611
1011,313,24303
1012,313,24303
1013,313,24302
1014,313,24302
1015,313,24303
1016,313,24303
1017,313,24303
1018,313,24303
1019,313,24303
1020,313,24303
1021,313,22882
1022,313,14413
1023,313,22881
1024,313,24303
1025,313,24305
1026,313,22879
1027,313,22882
1028,313,22878
1029,313,19019
1030,313,19019
1031,313,22883
1032,313,22879
1033,313,22883
1034,313,22881
1035,313,22876
1036,313,14413
1037,313,24305
1038,313,24335
1039,313,22878
1040,313,14409
1041,313,24302
1042,313,24335
1043,313,24303
1044,313,24302
1045,313,22876
1046,313,24118
1047,313,24118
1048,313,24118
1049,313,24115
1050,313,24115
1051,313,24305
1052,313,24305
1053,313,14409
1054,313,24118
1055,313,24118
1056,313,24118
1057,313,24115
1058,313,24115
1059,313,24115
1060,313,24116
1061,313,24115
1062,313,24116
1063,313,24116
1064,313,24302
1065,313,24117
1066,313,24117
1067,313,24302
1068,313,24117
1069,56,24303
1070,56,24303
1071,56,24303
1072,56,24303
1073,56,22165
1074,56,22165
1075,56,24303
1076,56,24303
1077,56,24303
1078,56,24303
1079,313,24117
1080,313,24117
1081,313,24306
1082,313,24306
1083,313,24306
1084,313,22161
1085,313,24302
1086,313,24302
1087,313,24116
1088,313,24116
1089,313,24306
1090,313,24306
1091,313,22161
1092,313,24306
1093,313,24302
1094,313,22876
1095,313,22876
1096,313,19019
1097,313,19019
1098,313,15852
1099,313,15852
1100,313,15852
1101,313,15852
1102,313,24302
1103,313,24115
1104,313,24118
1105,313,24118
1106,313,24118
1107,313,24115
1108,313,24306
1109,313,24306
1110,313,24303
1111,313,24305
1112,313,24303
1113,313,24117
1114,313,24117
1115,313,24117
1116,313,24118
1117,313,24118
1118,313,24335
1119,313,24335
1120,191,21110
1121,191,21110
1122,22,24500
1123,22,24500
1124,22,24500
1125,71,23930
1126,22,24500
1127,22,24500
1128,22,24500
1129,22,24500
1130,22,24500
1131,22,24500
1132,22,24500
1133,22,24500
1134,22,24500
1135,19,24558
1136,19,24558
1137,19,24558
1138,19,24558
1139,22,24500
1140,22,24500
1141,22,24500
1142,22,24503
1143,22,24500
1144,22,24503
1145,22,24503
1146,22,24500
1147,71,23930
1148,71,23930
1149,22,24500
1150,22,24500
1151,22,24500
1152,22,24500
1153,22,24500
1154,11,23931
1155,11,23931
1156,71,23931
1157,71,23931
1158,71,23931
1159,22,24500
1160,22,24500
1161,22,24500
1162,22,24500
1163,22,24500
1164,22,24500
1165,22,24500
1166,11,23931
1167,11,15636
1168,11,15636
1169,11,15636
1170,11,23931
1171,11,23931
1172,11,23931
1173,11,23931
1174,11,23931
1175,11,15562
1176,11,23931
1177,11,23931
1178,11,14341
1179,11,14341
1180,316,22123
1181,316,23098
1182,316,23098
1183,3,23890
1184,3,23890
1185,316,22123
1186,316,24335
1187,316,24335
1188,316,15852
1189,316,24335
1190,316,24335
1191,316,24335
1192,316,15852
1193,316,15852
1194,19,23172
1195,19,23172
1196,19,22426
1197,56,11825
1198,56,11825
1199,56,16146
1200,56,16146
1201,22,20309
1202,22,20309
1203,22,20309
1204,22,21110
1205,22,20309
1206,22,21110
1207,22,20309
1208,22,21631
1209,3,24242
1210,3,24242
1211,3,24242
1212,22,21631
1213,22,21631
1214,22,20309
1215,22,20309
1216,22,20309
1217,22,20309
1218,22,20309
1219,71,20134
1220,71,20134
1221,71,20134
1222,71,15284
1223,71,15284
1224,71,15284
1225,22,20309
1226,22,20309
1227,22,20309
1228,3,15637
1229,3,15637
1230,3,15637
1231,22,20309
1232,22,20309
1233,22,24484
1234,22,24484
1235,22,24484
1236,22,24484
1237,22,24504
1238,22,24504
1239,11,23916
1240,11,23916
1241,316,24335
1242,316,24335
1243,316,24335
1244,316,24335
1245,316,24335
1246,22,21633
1247,22,22682
1248,22,22682
1249,22,21633
1250,11,24715
1251,11,24715
1252,317,22123
1253,317,24245
1254,317,22123
1255,236,20311
1256,236,20311
1257,236,20311
1258,236,20311
1259,236,20311
1260,236,20311
1261,22,18151
1262,22,18151
1263,22,18152
1264,22,18151
1265,22,18152
1266,22,18151
1267,22,22293
1268,22,22293
1269,22,21631
1270,22,21631
1271,22,21631
1272,22,21631
1273,22,21630
1274,22,21631
1275,22,21630
1276,11,16146
1277,22,20309
1278,11,16146
1279,11,19306
1280,11,16268
1281,11,19306
1282,11,16268
1283,22,20309
1284,22,20309
1285,22,20309
1286,22,20309
1287,22,20309
1288,22,20309
1289,11,16268
1290,11,16268
1291,11,24301
1292,11,24301
1293,11,19145
1294,11,24301
1295,11,19145
1296,22,20309
1297,22,20309
1298,317,24245
1299,22,20309
1300,22,20309
1301,11,23859
1302,11,23859
1303,22,22664
1304,22,22664
1305,3,24190
1306,22,20309
1307,75,12154
1308,75,12154
1309,22,20309
1310,22,20309
1311,22,20309
1312,22,20309
1313,22,20309
1314,22,20309
1315,22,20309
1316,22,21630
1317,22,21630
1318,22,21630
1319,22,20309
1320,22,20309
1321,22,20309
1322,22,20309
1323,22,21111
1324,22,21111
1325,75,12154
1326,75,12154
1327,75,15636
1328,75,15636
1329,75,24659
1330,11,23125
1331,11,23125
1332,11,23125
1333,11,23125
1334,11,23125
1335,11,23125
1336,75,24659
1337,75,24659
1338,75,24659
1339,75,16268
1340,75,16268
1341,75,16268
1342,19,22426
1343,19,22425
1344,19,22425
1345,19,22425
1346,19,22425
1347,75,16268
1348,75,16268
1349,75,16268
1350,75,23125
1351,75,24804
1352,75,24804
1353,75,15636
1354,75,15636
1355,75,16268
1356,75,23125
1357,75,23125
1358,75,16268
1359,75,15636
1360,3,24190
1361,75,23125
1362,75,23125
1363,75,12154
1364,75,12154
1365,3,23899
1366,3,23899
1367,3,24850
1368,3,23899
1369,3,24850
1370,3,24181
1371,3,24181
1372,75,16268
1373,75,16268
1374,75,24804
1375,75,24804
1376,71,20134
1377,71,20133
1378,71,20134
1379,71,20134
1380,71,20134
1381,71,20134
1382,71,20133
1383,71,20131
1384,71,20864
1385,71,20131
1386,71,20864
1387,71,20134
1388,71,20131
1389,71,20131
1390,318,24335
1391,318,22878
1392,318,24335
1393,318,24335
1394,318,20002
1395,318,20002
1396,318,24335
1397,318,24335
1398,318,16146
1399,318,20136
1400,318,16146
1401,245,24239
1402,245,24239
1403,245,24233
1404,245,24233
1405,19,24453
1406,19,24453
1407,19,24453
1408,71,24505
1409,71,24505
1410,71,23098
1411,71,24505
1412,71,23098
1413,71,23098
1414,71,23098
1415,71,24088
1416,71,24505
1417,71,24505
1418,71,24505
1419,71,24189
1420,71,24088
1421,71,24088
1422,71,24216
1423,71,24088
1424,71,24093
1425,71,24093
1426,71,24189
1427,22,21631
1428,22,21631
1429,22,21631
1430,22,21631
1431,22,21631
1432,22,21111
1433,22,21111
1434,22,21111
1435,22,23584
1436,22,23584
1437,22,23584
1438,22,21110
1439,22,21110
1440,22,20309
1441,22,20309
1442,22,20309
1443,22,22679
1444,22,22679
1445,22,21109
1446,22,21631
1447,22,21631
1448,22,21109
1449,22,21109
1450,22,21630
1451,22,21630
1452,22,21630
1453,22,23584
1454,19,24453
1455,19,24453
1456,22,21631
1457,22,21631
1458,22,23584
1459,22,21631
1460,19,21582
1461,3,15831
1462,3,15831
1463,3,15831
1464,22,22293
1465,22,22293
1466,22,22293
1467,22,21631
1468,22,21631
1469,22,21631
1470,22,21631
1471,22,21631
1472,22,21630
1473,22,21630
1474,22,21630
1475,22,22668
1476,22,22668
1477,22,22684
1478,22,22684
1479,318,16146
1480,318,16146
1481,318,20136
1482,318,20002
1483,318,20002
1484,318,24335
1485,318,24335
1486,318,24335
1487,318,24335
1488,318,22878
1489,304,23098
1490,304,23098
1491,304,23098
1492,319,16078
1493,319,16078
1494,317,14523
1495,317,19145
1496,317,14523
1497,71,24216
1498,71,22161
1499,71,24586
1500,71,22128
1501,71,22128
1502,71,22164
1503,71,22164
1504,71,22161
1505,71,24923
1506,71,24923
1507,71,24921
1508,71,24921
1509,71,24586
1510,159,22131
1511,159,22165
1512,159,22165
1513,159,22131
1514,159,22165
1515,159,22165
1516,159,22875
1517,159,22875
1518,71,22128
1519,71,22128
1520,71,24594
1521,71,24594
1522,71,24594
1523,71,24594
1524,71,23672
1525,71,23672
1526,71,23639
1527,71,23639
1528,71,23674
1529,71,23674
1530,71,23728
1531,71,23728
1532,71,23809
1533,3,18014
1534,3,18014
1535,3,18014
1536,71,23809
1537,3,24716
1538,71,23809
1539,71,24716
1540,71,24716
1541,71,24716
1542,71,24716
1543,71,24716
1544,71,24716
1545,71,24231
1546,71,24231
1547,71,24231
1548,313,22125
1549,313,22875
1550,313,22125
1551,313,22875
1552,313,22877
1553,313,22162
1554,313,22161
1555,313,22161
1556,313,22877
1557,313,22162
1558,313,20905
1559,313,20597
1560,313,21126
1561,313,21126
1562,313,20905
1563,313,22163
1564,313,22123
1565,313,22690
1566,313,22123
1567,313,22690
1568,313,22163
1569,313,22162
1570,313,22876
1571,313,22161
1572,313,22161
1573,313,22162
1574,313,22875
1575,313,22875
1576,313,13393
1577,313,22876
1578,313,20059
1579,313,22165
1580,313,15852
1581,313,22126
1582,313,15852
1583,313,22126
1584,313,22165
1585,313,13393
1586,313,24198
1587,313,24198
1588,313,20597
1589,313,22770
1590,313,22770
1591,313,20480
1592,313,20480
1593,313,22769
1594,313,22769
1595,313,20188
1596,313,24551
1597,313,24551
1598,313,24640
1599,313,24640
1600,313,20487
1601,313,20487
1602,313,15224
1603,313,15225
1604,313,20188
1605,313,20188
1606,313,16146
1607,313,20002
1608,313,20002
1609,313,16146
1610,313,16269
1611,313,16146
1612,313,15224
1613,313,16146
1614,313,20673
1615,313,20673
1616,313,12599
1617,313,12598
1618,313,12598
1619,313,12608
1620,313,12608
1621,313,15635
1622,313,15635
1623,313,22164
1624,313,22173
1625,313,22173
1626,313,16269
1627,313,23139
1628,313,23139
1629,3,24716
1630,3,23847
1631,13,22690
1632,13,22877
1633,13,24923
1634,13,22126
1635,13,22877
1636,13,22126
1637,13,24923
1638,22,20309
1639,22,20309
1640,22,20309
1641,22,20309
1642,22,20309
1643,22,20309
1644,22,20309
1645,321,23270
1646,22,21113
1647,22,20309
1648,22,21113
1649,22,21109
1650,22,21109
1651,22,18146
1652,22,18146
1653,22,18146
1654,71,15283
1655,71,15283
1656,71,22723
1657,71,22723
1658,71,22885
1659,71,22125
1660,71,24586
1661,71,24586
1662,71,22878
1663,71,22878
1664,71,22877
1665,71,22885
1666,71,22876
1667,71,22877
1668,71,22876
1669,71,22161
1670,71,22829
1671,71,22829
1672,71,22161
1673,71,22873
1674,71,22873
1675,22,19777
1676,22,19777
1677,22,19777
1678,22,24379
1679,22,24379
1680,22,24379
1681,22,24376
1682,22,24376
1683,22,24379
1684,334,24171
1685,22,24393
1686,22,24393
1687,22,24379
1688,22,24379
1689,340,24715
1690,340,24715
1691,22,24393
1692,22,24489
1693,22,24393
1694,22,24489
1695,22,24393
1696,339,24088
1697,340,24923
1698,339,24231
1699,339,24094
1700,339,24088
1701,339,24094
1702,339,24239
1703,339,24189
1704,339,24231
1705,22,21955
1706,340,22125
1707,340,24923
1708,340,22882
1709,340,22882
1710,340,22882
1711,340,16146
1712,340,16146
1713,340,22125
1714,340,18044
1715,22,21955
1716,22,21955
1717,352,23358
1718,352,23819
1719,352,23819
1720,352,23819
1721,352,23358
1722,362,20186
1723,362,24714
1724,362,20186
1725,362,20662
1726,362,24299
1727,362,24292
1728,362,20371
1729,362,20371
1730,362,24295
1731,362,20371
1732,362,24295
1733,362,24289
1734,362,22389
1735,362,20186
1736,362,24640
1737,362,20186
1738,362,21236
1739,362,24554
1740,304,20186
1741,304,20186
1742,304,21960
1743,304,21960
1744,134,16797
1745,294,21624
1746,306,22292
1747,306,22292
1748,306,20306
1749,306,21738
1750,306,22292
1751,306,21738
1752,306,20186
1753,306,22292
1754,306,22292
1755,306,22292
1756,306,22292
1757,306,20306
1758,22,21622
1759,22,21622
1760,22,21622
1761,22,20309
1762,22,20309
1763,22,20309
1764,22,21107
1765,22,21107
1766,22,20309
1767,22,20309
1768,22,20309
1769,22,21107
1770,22,21108
1771,22,21108
1772,22,21107
1773,22,21108
1774,22,21110
1775,22,21110
1776,22,21108
1777,22,21108
1778,22,21108
1779,22,22291
1780,22,22296
1781,22,22296
1782,22,21738
1783,22,22296
1784,22,21738
1785,22,22291
1786,22,22291
1787,22,22291
1788,22,22291
1789,22,21622
1790,22,21114
1791,22,21114
1792,22,21114
1793,22,21622
1794,22,22294
1795,22,22294
1796,22,21630
1797,22,21630
1798,22,21630
1799,22,22293
1800,22,22293
1801,22,22293
1802,22,21631
1803,22,21631
1804,22,21631
1805,71,12902
1806,71,12902
1807,71,22125
1808,71,22125
1809,71,22165
1810,71,22165
1811,22,21108
1812,22,21108
1813,22,21630
1814,22,21630
1815,22,21630
1816,22,21110
1817,22,21630
1818,22,21630
1819,22,21110
1820,245,15033
1821,3,19222
1822,3,19222
1823,304,22576
1824,304,20291
1825,304,22572
1826,304,22576
1827,304,19029
1828,304,19029
1829,304,19996
1830,304,22572
1831,304,14134
1832,304,14134
1833,304,19996
1834,304,19744
1835,304,22338
1836,304,22338
1837,304,19839
1838,304,19839
1839,304,21106
1840,304,20388
1841,304,20726
1842,304,20388
1843,304,19744
1844,306,21236
1845,306,21236
1846,306,21755
1847,306,20774
1848,306,21755
1849,306,20774
1850,306,20774
1851,14,22357
1852,14,22357
1853,14,16149
1854,14,16149
1855,14,16149
1856,14,22356
1857,14,22356
1858,19,13859
1859,19,13859
1860,22,22294
1861,22,22294
1862,22,22294
1863,22,21113
1864,22,21113
1865,22,21113
1866,245,15033
1867,22,21631
1868,22,21631
1869,22,21631
1870,22,21633
