OfferID,CategoryID
13995,140100
13996,30000
13997,150000
13997,150400
13998,150000
13998,150400
13999,150000
13999,150400
14000,150000
14000,150400
14001,150000
14001,150400
14002,150000
14002,150400
14003,30000
14004,140000
14004,140200
14005,140000
14005,140200
14006,140000
14006,140200
14007,80000
14008,80000
14009,80000
14010,10000
14010,10100
14010,10200
14011,10000
14011,10100
14011,10200
14012,10000
14012,10100
14012,10200
14013,70000
14014,70000
14015,70000
14016,70000
14017,90000
14017,90500
14018,90000
14018,90500
14019,90000
14019,90500
14020,90000
14020,90500
14020,90600
14021,90000
14021,90200
14021,90500
14021,90600
14022,10000
14022,10900
14023,10000
14023,10200
14024,10000
14024,10200
14024,60000
14024,60700
14024,100000
14024,100100
14024,110000
14024,110100
14024,110300
14024,110400
14025,100000
14025,100400
14026,10000
14026,10100
14026,10200
14026,10400
14026,11000
14026,100000
14026,100100
14026,100200
14026,100400
14027,10000
14027,10100
14027,10200
14027,10400
14027,11000
14027,100000
14027,100100
14027,100200
14027,100400
14028,10000
14028,10200
14029,10000
14029,10200
14030,10000
14030,11000
14031,100000
14031,100200
14032,100000
14032,100200
14033,100000
14033,100300
14034,150000
14034,150500
14035,150000
14035,150500
14036,150000
14036,150500
14037,10000
14037,10500
14038,150000
14038,150100
14038,150200
14038,150300
14038,150500
14038,150600
14039,150000
14039,150500
14040,150000
14040,150100
14041,10000
14041,10100
14041,10200
14041,10300
14041,10400
14041,10600
14041,10700
14041,11000
14041,40000
14041,40300
14041,40500
14041,40800
14042,150000
14042,150100
14043,150000
14043,150100
14044,150000
14044,150100
14045,150000
14045,150100
14046,150000
14046,150100
14047,150000
14047,150100
14048,100000
14048,100100
14049,100000
14049,100100
14049,100400
14050,10000
14050,10100
14050,11000
14051,10000
14051,10700
14052,10000
14052,10100
14053,10000
14053,10700
14054,10000
14054,10100
14055,10000
14055,10700
14056,10000
14056,10700
14057,100000
14057,100400
14058,10000
14058,10100
14059,100000
14059,100400
14060,90000
14060,90200
14061,60000
14061,60500
14062,10000
14062,10700
14063,10000
14063,10700
14064,10000
14064,10100
14065,10000
14065,10200
14066,10000
14066,10200
14066,10400
14067,10000
14067,10200
14067,10400
14068,10000
14068,10200
14068,10400
14069,10000
14069,10200
14069,10400
14070,100000
14070,100400
14071,10000
14071,10700
14072,10000
14072,10700
14073,150000
14073,150500
14074,150000
14074,150500
14075,150000
14075,150500
14076,100000
14076,100100
14077,100000
14077,100100
14078,100000
14078,100400
14079,100000
14079,100400
14080,100000
14080,100100
14081,40000
14081,40500
14082,40000
14082,40500
14083,40000
14083,40600
14084,40000
14084,40500
14085,40000
14085,40500
14086,10000
14086,10100
14086,10200
14086,10400
14086,10700
14086,10900
14086,11000
14086,40000
14086,40300
14086,40400
14086,40500
14086,40600
14086,40800
14086,90000
14086,90400
14086,100000
14086,100200
14086,100400
14087,90000
14087,90200
14088,90000
14088,90200
14089,90000
14089,90400
14090,90000
14090,90300
14090,90400
14091,10000
14091,10900
14092,10000
14092,10900
14093,10000
14093,10900
14094,10000
14094,10900
14095,10000
14095,10900
14096,10000
14096,10900
14097,10000
14097,10900
14098,50000
14098,50100
14099,50000
14099,50100
14100,50000
14100,50100
14101,50000
14101,50100
14102,50000
14102,50100
14103,50000
14103,50100
14104,10000
14104,10100
14104,10200
14104,10300
14104,10400
14104,10600
14104,10700
14104,11000
14104,40000
14104,40300
14104,40500
14104,40800
14105,120000
14105,120300
14106,120000
14106,120300
14107,120000
14107,120100
14107,120200
14107,120300
14108,120000
14108,120100
14108,120200
14108,120300
14109,10000
14109,10200
14110,10000
14110,10200
14111,10000
14111,10200
14111,10400
14112,10000
14112,10200
14112,10400
14113,10000
14113,10200
14113,10400
14114,100000
14114,100100
14115,10000
14115,10700
14116,10000
14116,10700
14117,110000
14117,110100
14118,10000
14118,10200
14118,10400
14119,40000
14119,40400
14120,10000
14120,10700
14121,30000
14122,40000
14122,40800
14123,40000
14123,40500
14124,100000
14124,100100
14125,30000
14125,40000
14125,40700
14125,40800
14125,50000
14125,50100
14125,80000
14125,90000
14125,90200
14125,90300
14125,90400
14125,90600
14125,100000
14125,100200
14125,100300
14125,100400
14125,110000
14125,110300
14125,110500
14126,30000
14126,40000
14126,40700
14126,40800
14126,50000
14126,50100
14126,80000
14126,90000
14126,90200
14126,90300
14126,90400
14126,90600
14126,100000
14126,100200
14126,100300
14126,100400
14126,110000
14126,110300
14126,110400
14126,110500
14127,100000
14127,100200
14128,100000
14128,100400
14129,40000
14129,40700
14129,40800
14129,80000
14129,90200
14129,90400
14129,100000
14129,100200
14129,100400
14130,40000
14130,40700
14130,40800
14130,80000
14130,90200
14130,90400
14130,100000
14130,100200
14130,100400
14131,100000
14131,100300
14131,100400
14131,110500
14132,80000
14133,40700
14133,40800
14133,90200
14133,100100
14133,100200
14133,100300
14133,100400
14133,110000
14133,110300
14133,110500
14134,40700
14134,40800
14134,90200
14134,100100
14134,100200
14134,100300
14134,100400
14134,110000
14134,110300
14134,110500
14135,100000
14135,100100
14136,100000
14136,100100
14137,100000
14137,100100
14138,60000
14138,60300
14139,70000
14140,70000
14141,100000
14141,100100
14142,100000
14142,100100
14142,100400
14143,100000
14143,100100
14144,10000
14144,10200
14145,10000
14145,10600
14146,70000
14147,140000
14147,140200
14148,90000
14148,90100
14148,90200
14148,90300
14148,90400
14149,70000
14150,60000
14150,60100
14150,90000
14150,90200
14150,90500
14150,90600
14150,100000
14150,100200
14150,110000
14150,110300
14150,110400
14150,140000
14150,140100
14150,150000
14150,150700
14151,60000
14151,60100
14152,20000
14153,10000
14153,10100
14153,10200
14154,10000
14154,10100
14154,10200
14155,10000
14155,10100
14155,10200
14155,10300
14155,10600
14155,10700
14155,10800
14155,110000
14155,110100
14156,10000
14156,10100
14156,10200
14156,10300
14156,10600
14156,10700
14156,10800
14156,110000
14156,110100
14157,10000
14157,10100
14157,10200
14157,10300
14157,10600
14157,10700
14157,10800
14157,110000
14157,110100
14158,150000
14158,150700
14159,90600
14160,150000
14160,150100
14160,150200
14160,150300
14160,150500
14160,150600
14161,150000
14161,150200
14162,150000
14162,150500
14163,150000
14163,150300
14164,40000
14164,40600
14165,110000
14165,110100
14166,10000
14166,10100
14166,10200
14166,10300
14166,10600
14166,10700
14166,10800
14166,11000
14167,10000
14167,10100
14167,10200
14167,10300
14167,10600
14167,10700
14167,10800
14167,11000
14168,70000
14169,70000
14170,70000
14171,70000
14172,70000
14173,10000
14173,10100
14173,10200
14173,10300
14173,10400
14173,10500
14173,10600
14173,10700
14173,10800
14173,10900
14173,11000
14173,100000
14173,100100
14173,100200
14173,100400
14174,10000
14174,10100
14174,10200
14175,150000
14175,150100
14176,90500
14176,90600
14177,100000
14177,100200
14177,100400
14178,110000
14178,110100
14179,140000
14179,140200
14180,90000
14180,90200
14180,90300
14180,90400
14181,90000
14181,90400
14182,90000
14182,90200
14183,90000
14183,90200
14184,150000
14184,150300
14185,60000
14185,60100
14186,150000
14186,150500
14187,60000
14187,60700
14188,130000
14188,130200
14189,130000
14189,130200
14190,130000
14190,130200
14191,40000
14191,40600
14192,10000
14192,11000
14193,130000
14193,130200
14194,10000
14194,10200
14195,50000
14195,50100
14196,70000
14197,10000
14197,10200
14197,10500
14198,10000
14198,10100
14198,10200
14199,10500
14199,60000
14199,60700
14199,110000
14199,110100
14199,110200
14199,110300
14199,110400
14199,110500
14200,10500
14200,60000
14200,60700
14200,110000
14200,110100
14200,110200
14200,110300
14200,110400
14200,110500
14201,110000
14201,110300
14202,10000
14202,10100
14202,10200
14203,10500
14203,60000
14203,60700
14203,110000
14203,110100
14203,110200
14203,110300
14203,110400
14203,110500
14204,10500
14204,60000
14204,60700
14204,110000
14204,110100
14204,110200
14204,110300
14204,110400
14204,110500
14205,10500
14205,60000
14205,60700
14205,110000
14205,110100
14205,110200
14205,110300
14205,110400
14205,110500
14206,10500
14206,60000
14206,60700
14206,110000
14206,110100
14206,110200
14206,110300
14206,110400
14206,110500
14207,10500
14207,60000
14207,60700
14207,110000
14207,110100
14207,110200
14207,110300
14207,110400
14207,110500
14208,110000
14208,110500
14209,140000
14209,140200
14210,50000
14210,50100
14211,50000
14211,50100
14212,50000
14212,50100
14213,50000
14213,50100
14214,50000
14214,50100
14215,10000
14215,10900
14216,150000
14216,150700
14217,10000
14217,10200
14217,10400
14218,10000
14218,10900
14219,60000
14219,60500
14219,60700
14220,60000
14220,60700
14220,110000
14220,110100
14220,110200
14220,110300
14220,110400
14220,110500
14221,60000
14221,60700
14221,110000
14221,110100
14221,110200
14221,110300
14221,110400
14221,110500
14222,60000
14222,60100
14223,60000
14223,60700
14223,110000
14223,110100
14223,110200
14223,110300
14223,110400
14223,110500
14224,90000
14224,90500
14225,90000
14225,90500
14226,60000
14226,60100
14227,60000
14227,60100
14228,90000
14228,90500
14229,110000
14229,110300
14230,110000
14230,110300
14231,110000
14231,110100
14232,110000
14232,110100
14233,60000
14233,60700
14233,110000
14233,110100
14233,110200
14233,110300
14233,110400
14233,110500
14234,10000
14234,10100
14234,10200
14234,10300
14234,10400
14234,10700
14234,10800
14234,10900
14234,11000
14234,40000
14234,40100
14234,40300
14234,40400
14234,40500
14234,40600
14234,40700
14234,40800
14234,90000
14234,90200
14234,90300
14234,90400
14234,100000
14234,100100
14234,100200
14234,100400
14235,10000
14235,10100
14235,10200
14235,10300
14235,10400
14235,10700
14235,10800
14235,10900
14235,11000
14235,40000
14235,40100
14235,40300
14235,40400
14235,40500
14235,40600
14235,40700
14235,40800
14235,90000
14235,90200
14235,90300
14235,90400
14235,100000
14235,100100
14235,100200
14235,100400
14236,10000
14236,10100
14236,10200
14236,40000
14236,40600
14236,40700
14236,40800
14236,100000
14236,100200
14236,100300
14236,100400
14237,10000
14237,10100
14237,10200
14237,40000
14237,40600
14237,40700
14237,40800
14237,100000
14237,100200
14237,100300
14237,100400
14238,10000
14238,10100
14238,10200
14238,40000
14238,40600
14238,40700
14238,40800
14238,100000
14238,100200
14238,100300
14238,100400
14239,40000
14239,40800
14239,100000
14239,100100
14239,100200
14239,100400
14240,40000
14240,40800
14240,100000
14240,100100
14240,100200
14240,100400
14241,10000
14241,10100
14241,10200
14241,10700
14241,10800
14241,10900
14241,11000
14241,90000
14241,90200
14241,90300
14241,90400
14241,100000
14241,100100
14241,100200
14241,100400
14242,10000
14242,10100
14242,10200
14242,10700
14242,10800
14242,10900
14242,11000
14242,90000
14242,90200
14242,90300
14242,90400
14242,100000
14242,100100
14242,100200
14242,100400
14243,40000
14243,40400
14244,60000
14244,60700
14245,10000
14245,10100
14245,10200
14245,110000
14245,110100
14246,150000
14246,150500
14247,10000
14247,10100
14247,10200
14247,10700
14247,10800
14247,10900
14247,11000
14247,90000
14247,90200
14247,90300
14247,90400
14247,100000
14247,100100
14247,100200
14247,100400
14248,10000
14248,10100
14248,10200
14248,10700
14248,10800
14248,10900
14248,11000
14248,90000
14248,90200
14248,90300
14248,90400
14248,100000
14248,100100
14248,100200
14248,100400
14249,60000
14249,60400
14250,10000
14250,10900
14251,150000
14251,150500
14252,150000
14252,150500
14253,140000
14253,140200
14254,140000
14254,140200
14255,40000
14255,40800
14255,100000
14255,100100
14255,100200
14255,100400
14256,40000
14256,40800
14256,100000
14256,100100
14256,100200
14256,100400
14257,10000
14257,10100
14257,10200
14257,110000
14257,110100
14258,10000
14258,10100
14258,10200
14258,110000
14258,110100
14259,10000
14259,10100
14259,10200
14259,110000
14259,110100
14260,10000
14260,10100
14260,10200
14260,110000
14260,110100
14261,10000
14261,10100
14261,10200
14261,110000
14261,110100
14262,150000
14262,150100
14262,150200
14262,150300
14262,150400
14262,150500
14262,150600
14263,150000
14263,150500
14264,10000
14264,10700
14265,150000
14265,150500
14266,150000
14266,150500
14267,150000
14267,150500
14268,10000
14268,10700
14269,10000
14269,10700
14270,10000
14270,10700
14271,10000
14271,10700
14272,10000
14272,10100
14273,10000
14273,10100
14274,10000
14274,10100
14274,10200
14274,10300
14274,10600
14274,10700
14274,10900
14274,11000
14275,10000
14275,10700
14276,10000
14276,10300
14276,10600
14277,10000
14277,10100
14278,10000
14278,10100
14278,10200
14278,40000
14278,40600
14278,40700
14278,40800
14278,100000
14278,100200
14278,100300
14278,100400
14279,10000
14279,10700
14279,60000
14279,60100
14280,10000
14280,10200
14280,10400
14281,10000
14281,10100
14281,10200
14281,11000
14281,100000
14281,100100
14282,110000
14282,110100
14282,110200
14282,110300
14282,110400
14282,110500
14283,50000
14283,50100
14284,50000
14284,50100
14285,90500
14285,90600
14286,90200
14286,90300
14286,90400
14286,90600
14286,100300
14286,110300
14287,140000
14287,140200
14288,20000
14289,60000
14289,60100
14290,40000
14290,40500
14291,40000
14291,40500
14292,150000
14292,150300
14293,150000
14293,150300
14294,150000
14294,150500
14295,150000
14295,150600
14296,60000
14296,60700
14297,60000
14297,60700
14298,140000
14298,140100
14299,30000
14299,50000
14299,50100
14299,80000
14299,90000
14299,90200
14299,90300
14299,90400
14299,90600
14299,100000
14299,100200
14299,100300
14299,100400
14301,10000
14301,10100
14301,10200
14301,110000
14301,110100
14302,70000
14303,70000
14304,110000
14304,110100
14305,60000
14305,60700
14306,60000
14306,60700
14307,110000
14307,110300
14308,60000
14308,60400
14308,60700
14308,110000
14308,110100
14308,110200
14308,110300
14308,110400
14308,110500
14309,110000
14309,110300
14310,60000
14310,60400
14310,60700
14310,110000
14310,110100
14310,110200
14310,110300
14310,110400
14310,110500
14311,110000
14311,110500
14312,50000
14312,50100
14312,50200
14313,70000
14314,70000
14315,60000
14315,60700
14316,110000
14316,110100
14317,60000
14317,60400
14318,110000
14318,110100
14319,10000
14319,10200
14319,11000
14320,10000
14320,10200
14321,10000
14321,10200
14322,150000
14322,150300
14323,140000
14323,140200
14324,140000
14324,140200
14325,60000
14325,60100
14326,150000
14326,150600
14327,150000
14327,150600
14328,150000
14328,150100
14329,150000
14329,150600
14330,110000
14330,110100
14331,60000
14331,60400
14331,60700
14331,110000
14331,110100
14331,110200
14331,110300
14331,110400
14331,110500
14332,110000
14332,110300
14333,150000
14333,150300
14334,40000
14334,40700
14334,40800
14335,60000
14335,60700
14336,60000
14336,60700
14337,110000
14337,110500
14338,60000
14338,60700
14339,90200
14339,90300
14339,90400
14340,150000
14340,150500
14341,150000
14341,150100
14342,40000
14342,40500
14343,100000
14343,100100
14344,10000
14344,10100
14344,10200
14344,10300
14344,10600
14344,10700
14344,10800
14344,11000
14345,110000
14345,110100
14346,60000
14346,60700
14347,10000
14347,10100
14348,10000
14348,10200
14348,10400
14349,20000
14350,20000
14351,10000
14351,10200
14351,10400
14352,10000
14352,10800
14353,10000
14353,10200
14353,10400
14354,10000
14354,10200
14354,10400
14355,10000
14355,10200
14355,10400
14356,100000
14356,100400
14357,10000
14357,10200
14357,10500
14358,10000
14358,10200
14358,10500
14359,10000
14359,10700
14359,10900
14359,11000
14359,90000
14359,90200
14359,90300
14359,90500
14359,100000
14359,100100
14359,100200
14359,100400
14360,150000
14360,150300
14361,40000
14361,40500
14362,40000
14362,40800
14363,10000
14363,10700
14363,10900
14363,11000
14363,90000
14363,90200
14363,90300
14363,90500
14363,100000
14363,100100
14363,100200
14363,100400
14364,10000
14364,10700
14364,10900
14364,11000
14364,90000
14364,90200
14364,90300
14364,90500
14364,100000
14364,100100
14364,100200
14364,100400
14365,10000
14365,10700
14366,10000
14366,10700
14367,10000
14367,10100
14367,10200
14368,10000
14368,10100
14369,40000
14369,40800
14370,10000
14370,10100
14370,10700
14371,40000
14371,40800
14371,100000
14371,100100
14371,100200
14371,100400
14372,150000
14372,150100
14373,150000
14373,150200
14374,150000
14374,150500
14375,150000
14375,150300
14376,150000
14376,150600
14377,150000
14377,150600
14378,10000
14378,10100
14378,10300
14378,10600
14378,10700
14378,11000
14379,10000
14379,10200
14379,10300
14379,10400
14379,10700
14379,10800
14379,10900
14380,110000
14380,110100
14380,110300
14380,110500
14381,40000
14381,40700
14381,40800
14381,100000
14381,100100
14381,100200
14381,100400
14382,10000
14382,10100
14382,10200
14382,10400
14382,10700
14382,10800
14382,10900
14382,11000
14382,90000
14382,90200
14382,90300
14382,90400
14382,100000
14382,100100
14382,100200
14382,100400
14382,110000
14382,110100
14383,10000
14383,10100
14383,10200
14383,10300
14383,10400
14383,10500
14383,10600
14383,10700
14383,10800
14383,10900
14383,11000
14383,40000
14383,40700
14383,40800
14383,60000
14383,60700
14383,90000
14383,90300
14383,90400
14383,100000
14383,100100
14383,100400
14383,110000
14383,110100
14383,110400
14383,110500
14383,140000
14383,140100
14384,10000
14384,10100
14384,10200
14384,10300
14384,10400
14384,10500
14384,10600
14384,10700
14384,10800
14384,10900
14384,11000
14384,40000
14384,40700
14384,40800
14384,60000
14384,60700
14384,90000
14384,90300
14384,90400
14384,100000
14384,100100
14384,100400
14384,110000
14384,110100
14384,110400
14384,110500
14384,140000
14384,140100
14385,10000
14385,10100
14385,10200
14385,10300
14385,10400
14385,10500
14385,10600
14385,10700
14385,10800
14385,10900
14385,11000
14385,40000
14385,40700
14385,40800
14385,60000
14385,60700
14385,90000
14385,90300
14385,90400
14385,100000
14385,100100
14385,100400
14385,110000
14385,110100
14385,110400
14385,110500
14385,140000
14385,140100
14386,10000
14386,10100
14386,10200
14386,10400
14386,10700
14386,10800
14386,10900
14386,11000
14386,90000
14386,90200
14386,90300
14386,90400
14386,100000
14386,100100
14386,100200
14386,100400
14386,110000
14386,110100
14387,10000
14387,10100
14387,10200
14387,10400
14388,10000
14388,10700
14389,10000
14389,10700
14390,10000
14390,10300
14390,10600
14390,10800
14390,11000
14391,10000
14391,10600
14391,10800
14391,10900
14391,11000
14392,30000
14392,40000
14392,40100
14392,40400
14392,40500
14392,40600
14392,40800
14392,130100
14393,40000
14393,40100
14393,40400
14393,40500
14393,40600
14394,30000
14394,40000
14394,40100
14394,40400
14394,40500
14394,40600
14394,40800
14394,130100
14395,10000
14395,10100
14396,10000
14396,10700
14397,10000
14397,10300
14398,10000
14398,10200
14398,10400
14399,10000
14399,10800
14400,10000
14400,10900
14401,100000
14401,100100
14401,100200
14402,100000
14402,100400
14403,80000
14403,90000
14403,90600
14404,40000
14404,40400
14405,60000
14405,60400
14406,150000
14406,150500
14407,150000
14407,150500
14408,120000
14408,120100
14409,120000
14409,120100
14410,120000
14410,120100
14410,120200
14411,120000
14411,120300
14412,120000
14412,120100
14413,120000
14413,120200
14414,120000
14414,120200
14415,20000
14415,40300
14417,10000
14417,10700
14418,70000
14419,10000
14419,10200
14419,10400
14419,10900
14419,100000
14419,100100
14420,10000
14420,10900
14421,10000
14421,10200
14421,10400
14422,10000
14422,10200
14422,10400
14423,10000
14423,10900
14424,10000
14424,10100
14424,10200
14425,10000
14425,10200
14425,10400
14426,10000
14426,10200
14426,10400
14426,10900
14426,100000
14426,100100
14427,10000
14427,10200
14427,10400
14427,10900
14427,100000
14427,100100
14428,10000
14428,10900
14429,70000
14430,90000
14430,90300
14430,90400
14431,90000
14431,90300
14431,90400
14432,90000
14432,90400
14433,60000
14433,60100
14434,40000
14434,40500
14435,40000
14435,40500
14436,90000
14436,90200
14437,90000
14437,90200
14437,90300
14437,90400
14438,10000
14438,10200
14438,10500
14439,10000
14439,10200
14439,10500
14440,90000
14440,90200
14440,90300
14440,90400
14440,90500
14440,100000
14440,100200
14440,100300
14440,100400
14440,110000
14440,110300
14441,90000
14441,90200
14441,90300
14441,90400
14441,90500
14441,100000
14441,100200
14441,100300
14441,100400
14441,110000
14441,110300
14442,150000
14442,150100
14443,150000
14443,150100
14444,10000
14444,10100
14444,10200
14444,10300
14444,10700
14444,10800
14445,10000
14445,10200
14445,10300
14445,10400
14445,10500
14445,10600
14445,10700
14445,10800
14445,10900
14445,11000
14446,10000
14446,10100
14447,110000
14447,110100
14448,150000
14448,150700
14449,10000
14449,10300
14450,90000
14450,90400
14451,10000
14451,10800
14452,10000
14452,10600
14453,10000
14453,10900
14454,60000
14454,60700
14455,60000
14455,60700
14456,40000
14456,40600
14457,40000
14457,40500
14458,40000
14458,40500
14459,130000
14459,130200
14460,130000
14460,130200
14461,100000
14461,100100
14462,100000
14462,100100
14463,100000
14463,100100
14464,10000
14464,10300
14464,10600
14464,11000
14465,120000
14465,120100
14465,120200
14469,40200
14482,50000
14482,50100
14483,50100
14483,50200
14484,50000
14484,50100
14485,110000
14485,110100
14486,110000
14486,110100
14487,90000
14487,90200
14488,110000
14488,110300
14488,110500
14489,10000
14489,10100
14489,10200
14489,10400
14489,11000
14489,100000
14489,100100
14489,100200
14489,100400
14490,10000
14490,10100
14490,10200
14490,10400
14490,11000
14490,100000
14490,100100
14490,100200
14490,100400
14491,10000
14491,10200
14491,10400
14491,10700
14491,10800
14492,10000
14492,10200
14492,10500
14493,110000
14493,110300
14494,150000
14494,150500
14495,90000
14495,90200
14495,100000
14495,100300
14495,100400
14496,40000
14496,40800
14496,100000
14496,100100
14496,100200
14496,100400
14497,60000
14497,60700
14498,10000
14498,10500
14499,10000
14499,10700
14499,10900
14499,11000
14499,90000
14499,90200
14499,90300
14499,90500
14499,100000
14499,100100
14499,100200
14499,100400
14500,10000
14500,10300
14500,10700
14500,10800
14500,40000
14500,40600
14501,10000
14501,10100
14501,10200
14502,10000
14502,11000
14503,10000
14503,10100
14504,10000
14504,10100
14504,10300
14504,10800
14505,10000
14505,10100
14505,10200
14506,10000
14506,10100
14507,10000
14507,10100
14507,40000
14507,40500
14507,40600
14508,10000
14508,10200
14508,10300
14508,10400
14509,10000
14509,10500
14510,130000
14510,130200
14511,40000
14511,40700
14511,40800
14511,100000
14511,100100
14511,100200
14511,100400
14512,130000
14512,130200
14513,150000
14513,150200
14514,150000
14514,150500
14515,150000
14515,150200
14516,150000
14516,150500
14517,150000
14517,150300
14518,150000
14518,150500
14518,150600
14519,50000
14519,50200
14520,90000
14520,90100
14521,50000
14521,50200
14522,50000
14522,50200
14523,50000
14523,50200
14524,50000
14524,50200
14525,50000
14525,50200
14526,50000
14526,50200
14527,90000
14527,90100
14528,50000
14528,50200
14529,90000
14529,90100
14530,50000
14530,50200
14531,50000
14531,50200
14532,50000
14532,50200
14533,30000
14534,150000
14534,150700
14535,40000
14535,40600
14536,40000
14536,40600
14537,40000
14537,40500
14538,10000
14538,10100
14538,10200
14538,10400
14538,10700
14538,10800
14538,10900
14538,11000
14538,90000
14538,90200
14538,90300
14538,90400
14538,100000
14538,100100
14538,100200
14538,100400
14538,110000
14538,110100
14539,120000
14539,120200
14541,10600
14542,10300
14543,10000
14543,10100
14543,10200
14544,10100
14544,110100
14545,100100
14546,50000
14546,50100
14547,70000
14548,70000
14549,70000
14550,70000
14551,90000
14551,90200
14552,10000
14552,10100
14552,10200
14552,110000
14552,110100
14552,110300
14553,90000
14553,90600
14554,150000
14554,150600
14555,150000
14555,150600
14556,10000
14556,10200
14557,150000
14557,150200
14558,60000
14558,60700
14559,150000
14559,150100
14560,150000
14560,150100
14560,150200
14560,150300
14560,150500
14560,150600
14561,150000
14561,150100
14562,100000
14562,100300
14563,130000
14563,130200
14564,130000
14564,130200
14565,60000
14565,60800
14566,60000
14566,60800
14567,60000
14567,60800
14568,60000
14568,60800
14569,60000
14569,60800
14570,60000
14570,60800
14571,60000
14571,60800
14572,60000
14572,60800
14573,60000
14573,60800
14574,60000
14574,60800
14575,60000
14575,60800
14576,60000
14576,60800
14577,60000
14577,60800
14578,60000
14578,60800
14579,60000
14579,60800
14580,60000
14580,60800
14581,60000
14581,60800
14582,60000
14582,60800
14583,60000
14583,60800
14584,60000
14584,60800
14585,60000
14585,60800
14586,60000
14586,60800
14587,60000
14587,60800
14588,60000
14588,60800
14589,60000
14589,60800
14590,60000
14590,60800
14591,60000
14591,60800
14592,60000
14592,60800
14593,60000
14593,60800
14594,150000
14594,150100
14594,150200
14594,150500
14594,150600
14595,150000
14595,150100
14595,150200
14595,150500
14596,150000
14596,150100
14597,150000
14597,150100
14598,150000
14598,150100
14599,150000
14599,150200
14600,150000
14600,150200
14601,150000
14601,150200
14602,150000
14602,150200
14603,150000
14603,150100
14603,150200
14603,150500
14604,150000
14604,150100
14604,150200
14605,150000
14605,150200
14606,150000
14606,150100
14606,150200
14606,150500
14607,150000
14607,150500
14608,150000
14608,150500
14609,150000
14609,150500
14610,150000
14610,150500
14611,150000
14611,150500
14612,150000
14612,150100
14612,150500
14612,150600
14613,150000
14613,150200
14613,150500
14614,150000
14614,150100
14614,150200
14614,150500
14615,150000
14615,150600
14616,150000
14616,150100
14616,150200
14616,150500
14617,150000
14617,150100
14617,150200
14617,150500
14618,110000
14618,110100
14619,100000
14619,100100
14620,10000
14620,10100
14620,10200
14621,10000
14621,10100
14621,10200
14622,20000
14623,60000
14623,60100
14624,100000
14624,100200
14625,150000
14625,150500
14626,40000
14626,40400
14627,10000
14627,10300
14627,10600
14627,11000
14628,10000
14628,10900
14629,40000
14629,40800
14630,100000
14630,100400
14631,40000
14631,40800
14632,40000
14632,40800
14633,100000
14633,100100
14634,10000
14634,10200
14634,10400
14635,100000
14635,100200
14636,60000
14636,60700
14637,10000
14637,10300
14637,10600
14637,10700
14638,10000
14638,10100
14639,10000
14639,10300
14640,40000
14640,40800
14641,10000
14641,10200
14642,150000
14642,150500
14643,140000
14643,140100
14644,130000
14644,130200
14645,150000
14645,150200
14646,150000
14646,150500
14647,130000
14647,130200
14648,130000
14648,130200
14649,130000
14649,130200
14650,130000
14650,130200
14651,130000
14651,130200
14652,130000
14652,130200
14653,130000
14653,130200
14654,130000
14654,130200
14655,130000
14655,130200
14656,130000
14656,130200
14657,10000
14657,10100
14657,10200
14657,10400
14657,10700
14657,10800
14657,10900
14657,11000
14657,90000
14657,90200
14657,90300
14657,90400
14657,100000
14657,100100
14657,100200
14657,100400
14657,110000
14657,110100
14658,10000
14658,10100
14658,10200
14658,10700
14660,10300
14661,40000
14661,40300
14661,40500
14662,150000
14662,150500
14663,10000
14663,10100
14664,10000
14664,10900
14665,10000
14665,10900
14666,10000
14666,10900
14667,50000
14667,50100
14667,50200
14668,30000
14669,30000
14670,10000
14670,10600
14671,10000
14671,10600
14672,10000
14672,10600
14673,10000
14673,10600
14674,60000
14674,60100
14675,10000
14675,10200
14675,10500
14676,10000
14676,10500
14677,110000
14677,110300
14678,110000
14678,110300
14679,150000
14679,150100
14680,150000
14680,150500
14681,10000
14681,10900
14682,40000
14682,40800
14683,40000
14683,40800
14684,40000
14684,40800
14685,10000
14685,10900
14686,10000
14686,10200
14686,10400
14687,100000
14687,100200
14688,10000
14688,10700
14689,10000
14689,10300
14689,10600
14689,10700
14690,10000
14690,10200
14690,10400
14691,10000
14691,10200
14692,10000
14692,10200
14692,10400
14693,10000
14693,10700
14694,10000
14694,10900
14695,10000
14695,10700
14696,10000
14696,10100
14697,10000
14697,10100
14697,10700
14698,10000
14698,10200
14698,10400
14699,150000
14699,150200
14700,90000
14700,90200
14701,150000
14701,150500
14702,150000
14702,150500
14703,150000
14703,150500
14704,150000
14704,150200
14705,150000
14705,150200
14706,150000
14706,150200
14707,90000
14707,90300
14707,90400
14708,150000
14708,150200
14709,150000
14709,150500
14710,10000
14710,10100
14710,10200
14710,10700
14711,110000
14711,110100
14712,10000
14712,10200
14712,10600
14712,10800
14712,10900
14712,11000
14713,50000
14713,50100
14714,50100
14714,50200
14715,100000
14715,100200
14716,100000
14716,100100
14717,10000
14717,10600
14718,10000
14718,10600
14719,10000
14719,10600
14720,10000
14720,10600
14721,100000
14721,100100
14722,100000
14722,100100
14723,100000
14723,100100
14724,10000
14724,10700
14725,90000
14725,90300
14725,90400
14726,60000
14726,60100
14727,10000
14727,10100
14728,10000
14728,10200
14728,10500
14729,150000
14729,150100
14730,10000
14730,10200
14730,10400
14731,100000
14731,100400
14732,10000
14732,10100
14732,10200
14732,40000
14732,40600
