"","ShopID","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","MerchantID.x","ShopAddDate","OfferID","LMDID","OfferTitle","OfferDesc","TnC1","TnC2","TnC3","TnC4","TnC5","GeneralOfferTnC","Online_Offline","OfferImgUrl1","OfferImgUrl2","OfferImgUrl3","OfferImpactIndex","OfferStartDate","OfferEndDate","CouponType","OfferType","OfferActiveFlag","OfferAddDate","CategoriesCSV","Bank","CategoryID","CategoryName","ParentID","MerchantID.y","Merchant_name","Merchant_Alexa_rank","Merchant_type","PaymentID","BankID","PaymentMode"
"1",3200,"Cafe Coffee Day","Inside Leela Info Park,  Site No 5, Kakkanad Kochi - 682030?-","","","Kochi","",10.0037578,76.3579401,"Kerala","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"2",3201,"Cafe Coffee Day","LULU INTERNATION SHOPPING Mall Pvt .Ltd,  34/ 1000, N.H 47, 
EDAPALLY, COCHIN -682024-","","","Kochi","",10.0284309,76.3084569,"Kerala","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"3",3202,"Cafe Coffee Day","NO 67/71,KRISHNASWAMY ROAD,COIMBATORE-641001-","","","Coimbatore","",10.9960364,77.0055259,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"4",3203,"Cafe Coffee Day","TOWER SERVEY NO 10/1840/26,SOWRIPALAYAM,COIMBATORE-641045-","","","Coimbatore","",10.9984399,76.9931074,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"5",3204,"Cafe Coffee Day","Race Course RoadNo:14, Thomas ParkCOIMBATORE641018-","","","Coimbatore","",11.0024758,76.9808026,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"6",3205,"Apex Garden","Hotel Heritage Inn, 73, Rooftop, Sivaswamy Road, Ramnagar,Nehru Stadium, Coimbatore-641009","","","Coimbatore","",11.0123501,76.9628658,"Tamil Nadu","","",1,1,1,1,1,1,1,3001,"20-01-2016",26001,"","10% On Food Bill (On Ala Carte)","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on  Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3001,"Apex Garden","0","Offline",1501,5,""
"7",3206,"Cafe Coffee Day","No-1, Chairman rajai nagar,mettupalayam road,coimbatore-641043-","","","Coimbatore","",11.0276112,76.951274,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"8",3207,"Cafe Coffee Day","FUN REPUBLIC MALL,LOWER GROUND FLOOR ,NEAR RELIANCE HYPER,PEELAMEDU,COIMBATORE-641004-","","","Coimbatore","",11.0331511,77.02766,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"9",3208,"Favalo - Le Meridian","Le Meridien, Avinashi Road,Neelambur, Coimbatore-641062","","","Coimbatore","",11.0662279,77.0881034,"Tamil Nadu","","",1,1,1,1,1,1,1,3002,"20-01-2016",26002,"","15% On Food Bill (On Ala Carte)","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on  Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3002,"Favalo - Le Meridian","0","Offline",1502,5,""
"10",3209,"Peacock - Le Meridian","Le Meridien, Avinashi Road,Neelambur, Coimbatore-641062","","","Coimbatore","",11.0662279,77.0881034,"Tamil Nadu","","",1,1,1,1,1,1,1,3003,"20-01-2016",26003,"","15% On Food Bill (On Ala Carte)","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on  Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3003,"Peacock - Le Meridian","0","Offline",1503,5,""
"11",3210,"Ponzu - Le Meridian","Le Meridien, Avinashi Road,Neelambur, Coimbatore-641062","","","Coimbatore","",11.0662279,77.0881034,"Tamil Nadu","","",1,1,1,1,1,1,1,3004,"20-01-2016",26004,"","15% On Food Bill (On Ala Carte)","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on  Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3004,"Ponzu - Le Meridian","0","Offline",1504,5,""
"12",3211,"Cafe Coffee Day","# 89 Abirami Nagar, GST Road, Urapakkam, Chengalpet-603202-","","","Chennai","",11.4319974,79.0130706,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"13",3212,"Promenade Pondicherry Le Dupleix-pondicherry-sarovar Hotels & Resorts","Le Dupleix 5, Rue De La Caserne, Pondicherry--","","","Pondicherry","",11.9138598,79.8144722,"Tamil Nadu","","",1,1,1,1,1,1,1,3005,"20-01-2016",26005,"","15% on Food & Soft Beverages","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Buffet & Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3005,"Promenade Pondicherry Le Dupleix-pondicherry-sarovar Hotels & Resorts","0","Offline",1505,5,""
"14",3213,"Cafe Coffee Day","Near Bombay Tiffanys, Kantharaj URS Road, Mysore, Karnataka - 570004","","","Mysore","",12.2950963,76.6438432,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"15",3214,"Cafe Coffee Day","Hotel Ginger, In Hotel Ginger, Vasanth Mahal Road, Nazarbad, Mysore - 570010","","","Mysore","",12.304055,76.6649583,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"16",3215,"Cafe Coffee Day","Maharani College, Opposite Bata Showroom  ,Devaraja Mohalla, Mysore -570001-","","","Mysore","",12.3143605,76.6398272,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"17",3216,"Cafe Coffee Day","Infosys Technologies Ltd, Hootagally Po, Hebbal, Mysore - 570017","","","Mysore","",12.3307739,76.6037222,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"18",3217,"Cafe Coffee Day","Infosys Technologies Ltd, Hootagally Po, Hebbal, Mysore - 570017","","","Mysore","",12.3307739,76.6037222,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"19",3218,"Cafe Coffee Day","INSIDE Shree Ganesha Arcade, Kalidasa Road, VV Puram, OPP Lakshmi Narasimha Swamy Temple, NEAR ICICI Bank, Mysore, Karnataka, India,  570002","","","Mysore","",12.3319211,76.6268306,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"20",3219,"Cafe Coffee Day","Cafe Coffee Day, INFOSYS TECHNOLOGIES LTD 
Infosys 4, NO 350, Heball electronic city,
MYSORE - 570018","","","Mysore","",12.3405386,76.5748309,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"21",3220,"Cafe Coffee Day","MAHINDRA WORLD CITY,LEASER BLOCK,FOOD COURT 3,TECHNO PARK SEZ,NATHAN SUB POST,CHENGALPET-603002-","","","Chennai","",12.6839952,79.9833483,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"22",3221,"Cafe Coffee Day","Cafe Coffee Day, No.51/2, Ground Floor, Ikon Nursing College  Campus, Hobli, Bheemanahalli,  Bidadi, Bangalore - 562109","","","Bengaluru","",12.7547154,77.4013403,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"23",3222,"Cafe Coffee Day","old No 35, comprised in old Sy No 86 1D part and present Sy No 86 5 part, ECR Kanathur village, Kanchipuram district,CHENNAI-603112-","","","Chennai","",12.7679896,80.2377078,"Tamil Nadu","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"24",3223,"24 Hours Coffee Drop","#158, Yadavanahalli, Opp. Applicomp(India) Limited Hosur Main Road, Attibele Anekal Taluk-562107","","","Bengaluru","",12.7839978,77.7571822,"Karnataka","","",1,1,1,1,1,1,1,3006,"20-01-2016",26006,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3006,"24 Hours Coffee Drop","0","Offline",1506,5,""
"25",3224,"Bengaluru - La Classic","#158, Yadavanahalli, Opp. Applicomp(India) Limited Hosur Main Road, Attibele Anekal Taluk-562107","","","Bengaluru","",12.7839978,77.7571822,"Karnataka","","",1,1,1,1,1,1,1,3007,"20-01-2016",26007,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3007,"Bengaluru - La Classic","0","Offline",1507,5,""
"26",3225,"Envy Lounge Bar","#158, Yadavanahalli, Opp. Applicomp(India) Limited Hosur Main Road, Attibele Anekal Taluk-562107","","","Bengaluru","",12.7839978,77.7571822,"Karnataka","","",1,1,1,1,1,1,1,3008,"20-01-2016",26008,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3008,"Envy Lounge Bar","0","Offline",1508,5,""
"27",3226,"Hibscus","#158, Yadavanahalli, Opp. Applicomp(India) Limited Hosur Main Road, Attibele Anekal Taluk-562107","","","Bengaluru","",12.7839978,77.7571822,"Karnataka","","",1,1,1,1,1,1,1,3009,"20-01-2016",26009,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3009,"Hibscus","0","Offline",1509,5,""
"28",3227,"Its Mirchi","Plot No 1 & 2, Kiadb Industrial Area, Atitbele, Bangalore-562107","","","Bengaluru","",12.7854256,77.7412311,"Karnataka","","",1,1,1,1,1,1,1,3010,"20-01-2016",26010,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3010,"Its Mirchi","0","Offline",1510,5,""
"29",3228,"Silver Leaf","Plot No 1 & 2, Kiadb Industrial Area, Atitbele, Bangalore-562107","","","Bengaluru","",12.7854256,77.7412311,"Karnataka","","",1,1,1,1,1,1,1,3011,"20-01-2016",26011,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3011,"Silver Leaf","0","Offline",1511,5,""
"30",3229,"Cafe Coffee Day","No 122, Village Udaipura Post,  Kanakapura Road, Brigade Meadows  Sallau Huns, Bangalore - 560082","","","Bengaluru","",12.7930129,77.5051501,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"31",3230,"Cafe Coffee Day","Cafe Coffee Day, Jungle Resorts, Mysore - Bangalore Highway,  Bidadi - 562109","","","Bengaluru","",12.7967717,77.3864668,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"32",3231,"On The Rocks - The Lark","#19, Vidyanagar, hosur road, bommasandra-560099","","","Bengaluru","",12.8168473,77.6989492,"Karnataka","","",1,1,1,1,1,1,1,3012,"20-01-2016",26012,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3012,"On The Rocks - The Lark","0","Offline",1512,5,""
"33",3232,"Pink Pepper - The Lark","#19, Vidyanagar, hosur road, bommasandra-560099","","","Bengaluru","",12.8168473,77.6989492,"Karnataka","","",1,1,1,1,1,1,1,3013,"20-01-2016",26013,"","15% on Food Bill","","This offer is sourced from public domain with very high probability of acceptance. We insist you to please call the merchant directly to verify the validity of offe","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Not Valid on Alcoholic & Non Alcoholic Beverages","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3013,"Pink Pepper - The Lark","0","Offline",1513,5,""
"34",3233,"Cafe Coffee Day","Plot 52, 53, Eletronic City, Hosur Road, Bangalore-560100-","","","Bengaluru","",12.8340962,77.6774033,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"35",3234,"Cafe Coffee Day","Wipro Technologies, Electronic City, Hosur Main Road, Electronics City Phase 1, Electronics City, Bangalore - 560100","","","Bengaluru","",12.8422557,77.6646801,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
"36",3235,"Cafe Coffee Day","Cafe Coffee Day, Plot No. 39, 41 and 42, Velankani Dr, Electronics City Phase 1 Bangalore 560100","","","Bengaluru","",12.8479819,77.6579688,"Karnataka","","",1,1,1,1,1,1,1,3000,"20-01-2016",26000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","",50000,"Food and Beverages",0,3000,"Cafe Coffee Day","0","Offline",1500,5,""
